n_obs,sigma_true,replications,scenario_id,maturity_days,fraction_fixed,moneyness,mean_posterior_sigma,mean_posterior_sigma_sd,mean_pi_minus_pm,mean_abs_pi_minus_pm,median_abs_pi_minus_pm,p95_abs_pi_minus_pm,p99_abs_pi_minus_pm,max_abs_pi_minus_pm,mean_taylor_gap,taylor_mae,taylor_rmse,taylor_corr,taylor_slope_through_origin
21,0.35,5000,85,126,0.0,0.75,0.34187623852462523,0.05378632955590385,0.029456784428662366,0.029456784428662366,0.029601634986429204,0.04955777794137948,0.055165202163909285,0.06274058344264333,0.02980061870474667,0.0009691042512109753,0.0011848184678324078,0.9998826923352291,0.9763698490452689
21,0.8,5000,6,21,0.0,1.5,0.7818918109298978,0.12200025487991434,0.015033117373107922,0.015033117373107922,0.011912252080794248,0.038896643008763845,0.055031786727738966,0.08425590175471087,0.013185766216111443,0.0018648316398091967,0.001956871455489268,0.998624297068306,1.0719040683970615
42,0.5,5000,90,126,0.0,1.5,0.49436537753594884,0.05442786328596761,0.03601185689529756,0.03601185689529756,0.036665374178950716,0.05027727385383592,0.05493846621372944,0.058912176865605126,0.03648588753040747,0.0005598117530937097,0.0006745563143058883,0.9999947414064967,0.9846014879889886
21,0.8,5000,110,126,0.7272727272727273,1.25,0.7818918109298978,0.12200025487991434,0.038596456702015315,0.038596456702015315,0.04012698292515751,0.053059680066974105,0.05491384865697235,0.05769097040062421,0.04022088779640543,0.0017497176795308817,0.0020305103369027758,0.999927836937439,0.9546771826386427
21,0.8,5000,131,252,0.0,1.25,0.7818918109298978,0.12200025487991434,0.022476650007536916,0.024447670383867224,0.024405616332376034,0.04691725583768381,0.05476264831775852,0.0698349317541358,0.02571726649199831,0.0032406164844613968,0.0032420959477214902,0.9999858683695847,0.910698107710224
21,0.35,5000,126,252,0.0,0.6,0.34187623852462523,0.05378632955590385,0.019018988234486323,0.019018988234486323,0.016804198356336286,0.04353730130560401,0.054076652394694745,0.07583536911504041,0.01774146266189363,0.0013939752042865813,0.0014929098743516622,0.999229954939224,1.0299677809844725
21,0.8,5000,12,21,0.2727272727272727,1.25,0.7818918109298978,0.12200025487991434,0.026821811874062802,0.026821811874062802,0.026513027123135247,0.046445604584339197,0.053794088426396686,0.0618543167999791,0.02692399446636967,0.0008579222576943986,0.0010396867714795,0.9998562895271143,0.9822772046416692
21,0.8,5000,91,126,0.2727272727272727,0.6,0.7818918109298978,0.12200025487991434,0.019092473380226103,0.019092473380226103,0.01710370923572313,0.04175511740007317,0.053286675379516486,0.0687997966878342,0.018033062059040664,0.0012505095571319288,0.0013548885296751072,0.999287231634499,1.0203151442659688
21,0.35,5000,47,63,0.0,1.25,0.34187623852462523,0.05378632955590385,0.026211055346799544,0.026211055346799544,0.025938715757427774,0.04670941183045396,0.052953142098962055,0.06282517796277864,0.026220231909802175,0.0008708836729757386,0.0010410086229434511,0.999832964097219,0.9842172660768028
21,0.8,5000,129,252,0.0,1.0,0.7818918109298978,0.12200025487991434,-0.02203359606710222,0.02203359606710222,0.020454428950468895,0.039798417591738126,0.052646111154093664,0.08440915312755237,-0.021323555750435697,0.0007100403166665225,0.0007543313088326497,0.9999951795513954,1.0322364959285242
42,0.35,5000,132,252,0.0,1.5,0.3448236327007661,0.0380319229536668,0.03450351498425338,0.03450351498425338,0.03499815520989483,0.048675747655692624,0.05226177081094437,0.056675778086408446,0.034917622974192104,0.0005158543239440382,0.0006250177591953108,0.9999933859269454,0.9855605914096442
21,0.8,5000,1,21,0.0,0.75,0.7818918109298978,0.12200025487991434,0.02413102641804372,0.02413102641804372,0.02353638806081726,0.04354566142854851,0.05136452388492838,0.06048437171623533,0.024011597527509854,0.0008144434062863324,0.0009630985963384657,0.999810249431983,0.9882028926718495
21,0.5,5000,92,126,0.2727272727272727,0.75,0.4873666867192549,0.07640556689347147,0.026805003162819946,0.026805003162819946,0.02681036114290869,0.04591301119960357,0.05135549784251133,0.057520640458012195,0.0270036195051125,0.0008779247505297292,0.0010724840413585315,0.9998377829386297,0.979354165627763
21,0.8,5000,141,252,0.5,0.75,0.7818918109298978,0.12200025487991434,0.04355464618905095,0.04355464618905095,0.045955274314948724,0.050536098970968266,0.05121554087787231,0.05347266257424366,0.046199632114269716,0.0026670530954033844,0.002856748007216143,0.9996032080398805,0.9405447961909855
21,0.5,5000,152,252,0.7272727272727273,1.25,0.4873666867192549,0.07640556689347147,0.02967456729686401,0.02967456729686401,0.03024774346628814,0.04713411024569309,0.05096425952564997,0.05431551562183601,0.030334959626726596,0.0010701276315015229,0.0013237403504421346,0.9998700138943697,0.9683274903009238
21,0.35,5000,134,252,0.2727272727272727,0.75,0.34187623852462523,0.05378632955590385,0.02596527884176628,0.02596527884176628,0.02588505914417638,0.04521547742628567,0.05077794809444208,0.05833204136793313,0.026111048377971485,0.0008811883784130935,0.001068993378052512,0.9998330025671657,0.9799396416350873
